Now,Wed Sep 17 2025 21:41:20 GMT+0800 (Philippine Standard Time),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
534,N0v4,nova63663,https://www.tiktok.com/@nova63663,HUWAG NIYONG HAHAYAAN MAMATAY TONG ISSUE ANG TAGAL NANG PROBLEMA ANG CORRUPTION!!!,8-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a98639c1ab07cb8fe583ca5f1a33e4c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=db401917&x-expires=1758200400&x-signature=%2FWpfmyA4S8xHnXixjq3lr%2BI%2BjgI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
535,"Love, Stella",mami.bads,https://www.tiktok.com/@mami.bads,Oooooh? Mismong DPWH walang alam? Ano basta nalang napirma? Naglolokohan nlang tayo dito. Puro imbestiga. Wala namang napaparusahan.,8-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6a8600459149f3bb89bde770ee6a56f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=de20d413&x-expires=1758200400&x-signature=ewSuILhM7wWuV498ssPYbUOQwt4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
536,Jemmar Ragrag,jemmarragrag,https://www.tiktok.com/@jemmarragrag,@senatorjoelvillanueva @Rodante Marcoleta @Super Radyo dzBB 594 kHz @RTV One Mindanao @GMA News @GMA Public Affairs @Vice Ganda,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/721bcf7be65384c0bd7c12173d107298~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=beabc0c9&x-expires=1758200400&x-signature=7tDVaDxFZu1bIBsppuqTMRmicUQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
537,Allan Bendoy Cuenca,allancuenca,https://www.tiktok.com/@allancuenca,😂 maaaah maaaah cowboy,8-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a7bfc56471e7cf91f89b78482b3d53f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=893a5c51&x-expires=1758200400&x-signature=9sWdJ6oAT6ZLdlACfDoFIOopD74%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
538,이타치,rain0fficial,https://www.tiktok.com/@rain0fficial,Makukulong daw hahaha sabi nino 😂,8-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/67da6dc9e855d2755302db1623703a30~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e5983acc&x-expires=1758200400&x-signature=2IRZRGOLsKBKWVqTjZ6zee65Dwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
539,user1020136812,user1020136812,https://www.tiktok.com/@user1020136812,puro publicity stunt 👏👏👏,8-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d2b849918a8a6896cbc412d40c08c861~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9b903fa7&x-expires=1758200400&x-signature=CD56BVpTYDsUAOSC0J6sLTdgVg8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
540,pacificotukmol,pacificotukmol,https://www.tiktok.com/@pacificotukmol,si tamba yan hahah,7-9-2025,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0c2fa36&x-expires=1758200400&x-signature=8yf7QyhXYr0MvwqFbRoo3l2bPgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
541,Mhər C,nomh3rcy11,https://www.tiktok.com/@nomh3rcy11,tumayo rin kc kayo.. nd ung lagi lang kayong nakaupo..,7-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b1eecf0a6b561e1d34aef01f1913cf5e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=79de4875&x-expires=1758200400&x-signature=wMQq6bSX5fFNCCRT46EWU5uyqRY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
542,kulit,kulitpogi3,https://www.tiktok.com/@kulitpogi3,nasan na itong mga utak,7-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/06921b8d1e0c145b9a3ae002f7d74065~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eee9d44e&x-expires=1758200400&x-signature=oqIYgVDysHmmolFer7v%2BbSAn69I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
543,user3192091595244,prettyevie1188,https://www.tiktok.com/@prettyevie1188,asus..char char lang yan.. wala naman sila gagawin sa mga may kasalanan,7-9-2025,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0c2fa36&x-expires=1758200400&x-signature=8yf7QyhXYr0MvwqFbRoo3l2bPgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
544,aely_shosim,aely_syoh,https://www.tiktok.com/@aely_syoh,mas tao ung animal sa tao.,7-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7326834586342653970~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6f956206&x-expires=1758200400&x-signature=GwrXAc7Sldz363ify38e3ffMd8M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
545,Kim Cranzo,kimcranzo,https://www.tiktok.com/@kimcranzo,oo nga po dahil bowaya sila,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0a053bcf935694544f98a7e56e97d876~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=51963374&x-expires=1758200400&x-signature=hgpeuqbEvUMonWdrE8VaAxGIuMo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
546,Sommy Sujng,sommy.sujng,https://www.tiktok.com/@sommy.sujng,ganyan mag palakas sa mga tao,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/547761fd73a85dae9c7d8e29abed4c35~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8e1de907&x-expires=1758200400&x-signature=PPInWZrLVuW%2F3iJ0H%2FapYudx9%2Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
547,Rem Edios,rem66800,https://www.tiktok.com/@rem66800,mas mabuti pa ang hayop,6-9-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/9a706611bd8d1a464b46fdac35ea22b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fdd4b6d2&x-expires=1758200400&x-signature=j%2FIXgtxDRkZ%2FMSQ7OKRDBBNwljc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
548,Aragua,seinaocmapo,https://www.tiktok.com/@seinaocmapo,Tama na kayo! Wala naman makulong kulong mauuna pa yung nag Rally siguro makulong .. naniniwala pa ko,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/27521eaf0c42c261389e8d2291d3c171~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b6798792&x-expires=1758200400&x-signature=kPMlZon%2FhAsoPvT9VTmRQfpgSvo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
549,Ishmael | Real Estate Agent,ivc.realestateph,https://www.tiktok.com/@ivc.realestateph,Nakakahiya,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2d7c0c05b5a47f0bedc1349797b3398a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=965d850f&x-expires=1758200400&x-signature=MzXsiKvdNusRkSkAdQhCE8KAUqk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
550,eugenesantos592,eugenesantos592,https://www.tiktok.com/@eugenesantos592,Sana ikaw na ang taong maglilinis nto.,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d736872464ccfac74632d94264d3c0e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5778e880&x-expires=1758200400&x-signature=C%2FNW9nJaLtlLqKMCjSQGfwa2TTA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
551,AIRA,jhohairaomadan,https://www.tiktok.com/@jhohairaomadan,Dapat may managot!!,6-9-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/b7d74fe58c25f20c28eb91dcd8845962~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0e7a4733&x-expires=1758200400&x-signature=2zC76K%2FnI1DTdL5q4E%2Fyb%2FXVLyU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
552,Bro Tuni,highlights8704,https://www.tiktok.com/@highlights8704,CHECK NIYO SHOWCASE KO PARA MAALIS STRESS NIYO 🥰,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a521af1d2cc0933b98528467f586b393~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f5f741e&x-expires=1758200400&x-signature=p5HtoVd21vb%2FeFnuz6x9AgCUQpg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
553,budoL,19mattmende68,https://www.tiktok.com/@19mattmende68,acting,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2f1c282764bf0e943a9c98838ee289f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=91b2ba44&x-expires=1758200400&x-signature=D9w0fJIE6zcVCH3DhKtVq3ts2eE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
554,mikaiskiee,kaikai023,https://www.tiktok.com/@kaikai023,hello bakit hindi kayo nag auaudit upo upo lang kayo sa opisina,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7334543115074109442~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5eff4879&x-expires=1758200400&x-signature=2RXco%2F1ItkuKU6T08OBjDDuEQPw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
555,arnold m.,arnoldpatena,https://www.tiktok.com/@arnoldpatena,Tanong nyo po sa congreso. Alm nila lahat yan😡😡😡,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bcd71bb227622d7e64fd9aa5883d9446~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e248702b&x-expires=1758200400&x-signature=wUTXerTH9xFWsIhxxB2xH5cL8Nc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
556,Mission Vlogs,missionvlogs,https://www.tiktok.com/@missionvlogs,@Mission Vlogs:Mag aral tayo mging contractor major in flood control tapos pumasok sa DPWH Dito Pare Walang Honest 😁✌️,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/16e05c6c1c99da4ebb1e4b4bbd5fcdcf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d222d3a6&x-expires=1758200400&x-signature=yIRV3kw%2FB%2FoFzUke%2Bj1znvefEsc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
557,ミ TBF_MICHAEL 彡,michaellaude0,https://www.tiktok.com/@michaellaude0,wag na po hindi nman yan sila makukulong alam na oyy .. tama na po hindi nman yan sila makulong hanggang imbestiga lang kayo,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/60a5aa46185c4103f00c4ac1179262ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=25f76f5f&x-expires=1758200400&x-signature=v2mqcPG2D6PrL7grQLuXJuuzC0M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
558,baka Nailcutter ko vbilat Mo!,potatoessssxd,https://www.tiktok.com/@potatoessssxd,bilang ka din dyan sir kunware kapa HAHAHAHAHa,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/629b047bd6c3ad01a48a73af94e73ebd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9d61abcf&x-expires=1758200400&x-signature=LlMGxxBW7J6GdQ%2FgWl5QkdkQ3o8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
559,🪬🧿Kookieshop37🧿🪬,kookieshop37,https://www.tiktok.com/@kookieshop37,Ewan. hindi naman nananagot ang mga pulitikonng sangkot,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c569f7cecebdaf144fe6a17c234814c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5d92aacc&x-expires=1758200400&x-signature=44Je2ZfDnSMMJrnQugueZ3kQbfs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
560,G,tripleggggg,https://www.tiktok.com/@tripleggggg,Woof woof,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ced2aa0e43c3c54231f622790f48d60c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=846028ec&x-expires=1758200400&x-signature=5Cgvu74UPve7zctqMBcw3VZjLzw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
561,darwincastillo295,darwincastillo295,https://www.tiktok.com/@darwincastillo295,"okitnayo, kasta lattan..people powers kaylangan..mag kaisa tayo",5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a59ef053aba44e1764199839d58cffb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=12f5b966&x-expires=1758200400&x-signature=XpVlfel79ZJIfIVD5%2Fe32TYgfCQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
562,RomTech,romtech08,https://www.tiktok.com/@romtech08,Dpwh talaga may problema jan sama na mga congressman at yung coa.. sila sila yan magkakasabwat. E check ang life style nila lahat kung pasok ba sa sahod nila mga klase ng pamumuhay nila,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1db3d27a14f2927ad6cb0debbd55707b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=54b4508f&x-expires=1758200400&x-signature=u7XknT3T%2FNe4Tfk0oB3Zvgb%2ByOU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
563,burigsayluisito,burigsayluisito,https://www.tiktok.com/@burigsayluisito,Pahabol 😂😂😂😂😂,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dcbb00122cb60470112ee5dae527860a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0f9acf66&x-expires=1758200400&x-signature=263QSwC%2FTTevFmzNi6f40nTr%2BvY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
564,7:37,hallymazing,https://www.tiktok.com/@hallymazing,hugas kamay na sila hahahaahah may porsyento kayo jan alam namin,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8a1a847089819501e7db75f67f101201~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=268e8a7c&x-expires=1758200400&x-signature=NvAmuL4J9BRHnAQi%2Bm8YZspFbww%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
565,HABIBI LATTÉ,habibikurosaki,https://www.tiktok.com/@habibikurosaki,SEC MATANONG LANG MERON PO KAYO KAKAYANANG MAG LIBOT SAAN MANG LUPALOP NG PILIPINAS PARA I CHECK ANG MGA PROJECT SO BAKIT NGAYON NYO LANG NALAMAN YAn?,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/97350673893e9bd100b55427028cd214~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ffb47031&x-expires=1758200400&x-signature=YwA0S2jrjJbnfjhx%2FB3pu0JRb8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
566,@(Bellelauren)🇵🇭,bellelauren93,https://www.tiktok.com/@bellelauren93,"Divil ang gumawa hindi hayop, mas mabuti naman ung hayop compare sa tao kawawa naman ang hayop.",5-9-2025,0,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c9a0ab290d9f219505c6fac53f7a9a18~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=82b7eb84&x-expires=1758200400&x-signature=5JhktJBzKZTyDECzcr3Mr1zHSIg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
567,Micael shop ILoilo,syrihan5,https://www.tiktok.com/@syrihan5,grabe gutom na gutom s pera saya na life nila,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9cb44dc85aab799ec97fad044dde4c66~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1a25a7d9&x-expires=1758200400&x-signature=%2FSA1AmLWMlOLNNiJrnt03iawn7g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
568,Echo Fernandez,echo.fernandez5,https://www.tiktok.com/@echo.fernandez5,Saan naba sabi2 nyo na yung bagong batas yung firing squad para sa mga corrupt na politiko. Baliwala nalang?,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/38aa2cd77721e1348b8a282ec98c0e55~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e19016af&x-expires=1758200400&x-signature=6IKc9D%2BI0p%2FRUwQv4eb2TYRJlak%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
569,_,432kgd,https://www.tiktok.com/@432kgd,Marcos pa more,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf5e21cb91338f6b4cde94d6e38ba666~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3195a090&x-expires=1758200400&x-signature=qPEOdXGZ45Nxi5tpk56Zu%2FrQN38%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
570,Brod Dan ph.,ultimo.a.dios,https://www.tiktok.com/@ultimo.a.dios,na Ang maagan 🤣🤣🤣,5-9-2025,0,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3d386bea1f3112915d794b549dd81b24~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b2370a75&x-expires=1758200400&x-signature=Tt%2FZZ%2F8N9L%2BFzW2xXwR5XnwOHzA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
571,Cj,cejqy0,https://www.tiktok.com/@cejqy0,wanen perdi kaun pilipinas,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ac96604c32911f1db82b756037dc9a02~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=01342742&x-expires=1758200400&x-signature=r7wX4plRzyxY8puz2HATFy01SyY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
572,nobody,mr.ref08,https://www.tiktok.com/@mr.ref08,mga patawa eh no,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6458899c76045952f62d1be60bee7989~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9e123c79&x-expires=1758200400&x-signature=CwHu4dIg0qHkGimj%2F3wYvURBpDE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
573,totosalcedo3,totosalcedo3,https://www.tiktok.com/@totosalcedo3,😁😁😁😁Weeehhh my makukulong wehhhhy,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7236692274628067334~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3df12ede&x-expires=1758200400&x-signature=bN%2FBh5rO4i2zT7l5Z5W2wfjgbJU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
574,boy sulpot tv,boy.sulpot.tv,https://www.tiktok.com/@boy.sulpot.tv,Buti panga yong hayop may utak may emosyon,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5ea54874893a6c9964e1cbe0469b7119~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aa11d75e&x-expires=1758200400&x-signature=%2FTl%2B0Qqcq65OcqvUoWzNgEMt5uE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
575,Kalderetang Aso,tinolangbaby3,https://www.tiktok.com/@tinolangbaby3,Sino naman nakapag isip nyan? edi tao? tapos boy,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a2656f2a5d26280dde04d77c4289f80b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c83d0194&x-expires=1758200400&x-signature=YUo7ciDwzIhbOxcE2r8aSSUgh8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
576,outdoor adventure,1lovesonglovernatureview,https://www.tiktok.com/@1lovesonglovernatureview,kasalanan ng governo bakit sila ng bayad na hindi nila check ang job site,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d73dcb3a1ee2fc3d02e227c54fac5b60~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a00186b1&x-expires=1758200400&x-signature=KLr5C7E8llw7Lh0bCtTf3J9UKEY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
577,Ginnele Castro,dyosaginnele,https://www.tiktok.com/@dyosaginnele,Tsssk bakit di niyo din minomonitor,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/630291279dd519b05767f24389f998a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=711e01cd&x-expires=1758200400&x-signature=45e1MQCcbbD8qgjoQ3bo2LK5nFU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
578,carlito r mercado,carlitomercado01,https://www.tiktok.com/@carlitomercado01,hindi sana ipagagawa nagka ka silipan nalang,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f2239c277b356239828dc3fee13ca8a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=afecd957&x-expires=1758200400&x-signature=rFo%2F%2BXLvI5sOkSXTm4VKhSkFjBs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
579,Romelyn Yungao,ednamtuuraa,https://www.tiktok.com/@ednamtuuraa,wla yan binolsa nyan ni bbm😳😳😳 ang Pera 😳😳😳,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/61ee7c51bf33fd43cca907c1b5cdbf41~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=67635cb7&x-expires=1758200400&x-signature=VXVCvxLwUX5iznjs4LA3rPA4wF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
580,Naruto,kabuto_2013,https://www.tiktok.com/@kabuto_2013,hahaha ang tanong magkano ang natanggap sa palaman bedding🤣,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3854580d3f0dca8ade2d87553fc574be~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8aade06e&x-expires=1758200400&x-signature=bqOG2TxYkhy%2F%2FzzO5QMY8QIcvo4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
581,Nicky DELA Cruz,nickydelacruz73,https://www.tiktok.com/@nickydelacruz73,Discaya ebisto nyo ang lahat ng ka sangkot para lahat managot di lang kayo ang mananagot,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3d4f6002adf76837dd163ed3f170ca6f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ff90f8a2&x-expires=1758200400&x-signature=W1QQ%2Br2j8cwimE0V%2ByyQwGO05xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
582,☫ — early bird,earlly6,https://www.tiktok.com/@earlly6,Hanggang nakaupo si bbm d matatapos yang mga nakawan nayan AHAHAHA,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fe2c68a87b5e4a32dfe99300600aea3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c5b80d6e&x-expires=1758200400&x-signature=nM2e6EuP5o%2FD%2Bw0nVdANeJ0RVGk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
583,Joseph Lauron,josephlauron,https://www.tiktok.com/@josephlauron,cheretttttt,5-9-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e11e3f1822cceb9c60629c41b8f3faf2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7fd5d9f0&x-expires=1758200400&x-signature=pzquqnR62judq9KqM3XCeUVqK%2FA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
584,BEAUTYJOY GSTORE GIFT SHOP,naomigail1025,https://www.tiktok.com/@naomigail1025,no comment. too much drama 😔,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/071df36d29f00e088db24225aea372ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5524f788&x-expires=1758200400&x-signature=xuwq%2FzZCCpT9KJWNyic2ixoxEWY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
585,chack,chacknokho,https://www.tiktok.com/@chacknokho,cge daw bi bilib na gyud ko nmu kung mapredo ang nag kuntrak ana🤣🤣,5-9-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7185675275194073115~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=154c3981&x-expires=1758200400&x-signature=ndnLiEtoTvCGlAlnE9NrOWyV%2FIo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
