Now,Wed Sep 17 2025 21:56:32 GMT+0800 (Philippine Standard Time),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
605,MC,makkurin08,https://www.tiktok.com/@makkurin08,Pati inspector kasabwat eh kaya tama lang ginagawa ng Pangulo. Surprise inspection.,21-8-2025,7,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/004189f021a59f14725839b1feb009d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ba302722&x-expires=1758200400&x-signature=xkP%2BiXxXWaN4wpRo2BbgtPgcrHs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
606,JVN/DTMcravings,jvnhrnndz,https://www.tiktok.com/@jvnhrnndz,55M yata un syempre may kahati un 😂,20-8-2025,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d6c012ccb3c1903e7260d629789fbad5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fe8c6b7f&x-expires=1758200400&x-signature=DIvXc%2BFg4TdktqzugRBCSOj3br0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
607,reynan5154,reynan5154,https://www.tiktok.com/@reynan5154,Meron yn but syempre kung ung tao may mkukuha magsslita k p b??,21-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1f4c5c9b9312a232d6c58ace46854605~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b37079bc&x-expires=1758200400&x-signature=aWmT%2ByK7Z4%2F0c7QcaeT0ayaXT80%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
608,Mark Mapa,markmap1,https://www.tiktok.com/@markmap1,bakt nia iaasa sa inspector e kasabwat din yun...,20-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dae22577d59e332068f25f4338dc547f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=658d5693&x-expires=1758200400&x-signature=%2BIwSTx%2FKmpAhLdaqhBLA3Y8gPZ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
609,Cyrel Angeles,cyrelangeles0,https://www.tiktok.com/@cyrelangeles0,ee ung mga inspector nbayaran n. sabihin completed n.,21-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7326297420437684226~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=604381fc&x-expires=1758200400&x-signature=DcMaYexj5iXVk%2FTG6cZbuDMACV0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
610,ろうなりん,aupnek01,https://www.tiktok.com/@aupnek01,un nga eh nababayaran ung inspector,21-8-2025,1,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/055cf41ccd8431b6df94040f258ce3cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5470953e&x-expires=1758200400&x-signature=wwmZRuDUx4lIPSMkeZeV4ciKbpM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
611,NaM,nam27518,https://www.tiktok.com/@nam27518,surprise inspection tawag jan,20-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/703e2df07d903dd3b48a9cdd8c8ea261~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=562e2334&x-expires=1758200400&x-signature=Qeb0HXsnriGuN3vkKxj%2FSxmyROs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
612,Donato Leonard,7thlazzo,https://www.tiktok.com/@7thlazzo,pinagkaisahan nila Yung presidente biruin mo ipapasa SA office nya complete daw Yung project tapos wala Pala.,20-8-2025,5,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/566dbcb98f75251391dec8b3e1d8f9f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cee9aa55&x-expires=1758200400&x-signature=c74GyTy0kMqu7FMijGTwCxr9sHo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
613,Teume'to,glyserene_,https://www.tiktok.com/@glyserene_,"tapos yung mga pinoy, todo sisi sa kanya.. like napakaraming tiwaling opisyales",20-8-2025,2,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/689ae7258e85f0909b563323647697a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9cb63aad&x-expires=1758200400&x-signature=4EAwPIFnTOCiUScKYDmYyCphT9M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
614,Dexter Resurreccion,dexter_22resurreccion,https://www.tiktok.com/@dexter_22resurreccion,Wala bayad lahat kasabwat,20-8-2025,5,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7343213386101948421~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ecb48513&x-expires=1758200400&x-signature=N6gmwaCAjAiGSrAkkHBoTUh6OCw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
615,dimple,dimple9240,https://www.tiktok.com/@dimple9240,"Binabago kase un sistema, un sistema na madaliaan kumita ng pera.",26-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e89cb612bb8f04168113d8efa71d60ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=076e07d6&x-expires=1758200400&x-signature=HGbDv5LNvBj%2F5Oa4YgXej9pVML8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
616,princefermin23,princefermin23,https://www.tiktok.com/@princefermin23,isa pang nabayaran mangyayari kaya yan kung talagang ginawa nila trabaho nila,20-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7224812904292777986~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f09054fe&x-expires=1758200400&x-signature=jYzAIZAqlUQedVMVKtGqVKaj8G0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
617,Jayss,jayss614,https://www.tiktok.com/@jayss614,may inspector ngani kaso bayad din hahaha,24-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/48e1a9a7418366f9fdb56d275e387695~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f43fb538&x-expires=1758200400&x-signature=LIesl0mV4t%2FtksSkMwZ85QU80Po%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
618,Dexterd,arnel_dexter,https://www.tiktok.com/@arnel_dexter,Galit ba yan🙄🙄 parang masaya pa sya😂😂,21-8-2025,38,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/383e506c1f95aabf3f406e3394982231~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8c89d9ed&x-expires=1758200400&x-signature=8%2FUPd1ZVwzDUZHpiwJHkTNCawLs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
619,BenSantosRamos,bensantosramos89,https://www.tiktok.com/@bensantosramos89,Hay naku sa Davao na nman ba? Malamang nasa confi funds na napunta ung budget jan,20-8-2025,29,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4f63d8a887c8eacbea90efdc15a5d976~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=68da6cb9&x-expires=1758200400&x-signature=Az2Ty5jvyUk5x3ICq0HuJ3lMJwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,19
620,Darklord,roberto_balagtas,https://www.tiktok.com/@roberto_balagtas,oi Yung aso ko na kamuka ni damoy doggy behave,20-8-2025,53,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/65af00493374229e7374d03653d61444~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=61a35ec2&x-expires=1758200400&x-signature=DTDVF5Nomp5spbZN8MDrCY5rhkk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
621,Kloykolokoy,kloypestano,https://www.tiktok.com/@kloypestano,,21-8-2025,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/593deb6e4dc792983aec0c52eaeeb476~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8ac48ef5&x-expires=1758200400&x-signature=nzX%2F8a99IDfA%2F0TW6l2vXq%2FV7bQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
622,SaiSaifinds🛒,chepaienglis,https://www.tiktok.com/@chepaienglis,davao pala ang bulacan?,20-8-2025,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/65208e3668fad44031e63262502dc676~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d498d4c3&x-expires=1758200400&x-signature=hVDgnFK5u%2F%2FXfK6njZlpJmhKaMU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
623,rio,this.is.me.rio,https://www.tiktok.com/@this.is.me.rio,nilipat na pala?,20-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c0905ffacb43644d8fbc42de7f1ed2ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ac4d8eb7&x-expires=1758200400&x-signature=WuUbX7trLFq%2FmHMgZsddO3vY2lI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
624,tata moran,jhic28,https://www.tiktok.com/@jhic28,ung asin kc nila ginahamit.mamahalin.🤣,22-8-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7149895616812810266~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ed11ecca&x-expires=1758200400&x-signature=QTURxfHsYH2ScxNiD1k2%2BtD2jM8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
625,Ineedyouuu,lookingforyah,https://www.tiktok.com/@lookingforyah,🤣🤣🤣 8080,26-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2968780d59524ec496b9d087ffcf3106~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c3c94bf4&x-expires=1758200400&x-signature=rEdRNAFOSYQdDT5X0xixaDzSsgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
626,Sha,sharonallejos,https://www.tiktok.com/@sharonallejos,,26-8-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/9df4bf32dbb8b8743a99714e027cfda8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6be6be5c&x-expires=1758200400&x-signature=XKtwOmfuWiv26iYuT%2BsGd4y73hw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
627,Sha,sharonallejos,https://www.tiktok.com/@sharonallejos,????,26-8-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/9df4bf32dbb8b8743a99714e027cfda8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6be6be5c&x-expires=1758200400&x-signature=XKtwOmfuWiv26iYuT%2BsGd4y73hw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
628,D JΛY🌴🦅,d.jay9692,https://www.tiktok.com/@d.jay9692,Andito na naman si Auto comment oh,24-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a1e442bbd48cca951b6b386c6c6a810f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=19c5787e&x-expires=1758200400&x-signature=aJaoLgBWfFbtHdYCd62TRHzT1Vw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
629,gelo,user892821009,https://www.tiktok.com/@user892821009,kita mo naman sa bulacan diba hahaha,22-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b068970e3682354bf157b00deeda08fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d15cc75&x-expires=1758200400&x-signature=gCZG4JLsB1eFUJS8Fl1Ht%2Bexlnc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
630,🇵🇭🇰🇷sugar🇰🇷🇵🇭,shugar1688,https://www.tiktok.com/@shugar1688,8080 spotted,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2b9d9ab5d15f22693407df9537c6dddd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=61594bb9&x-expires=1758200400&x-signature=NWyMc3s0I0VZNgbNr8OOmxY%2FNHo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
631,Veronica Dale730,veronica.dale23,https://www.tiktok.com/@veronica.dale23,yikesss ewww 8080,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0187211449debcf71237adfff4fb539d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9da2f562&x-expires=1758200400&x-signature=BcBdGO6FZR4yPMr13gsCuzxGzXU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
632,aquarius_22,aquarius_22502,https://www.tiktok.com/@aquarius_22502,paano mo nasabi,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b5b62c3c524dc5ca0d559cc2dfaf0fa8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e5618004&x-expires=1758200400&x-signature=MP4JwtUVNxLWPIXfSQu0zrixFf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
633,albert juliano,steed18,https://www.tiktok.com/@steed18,AI acct,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ec64c85f432843c19f5e8f4a8ca812c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=41620381&x-expires=1758200400&x-signature=mMNIafGTjvQNwAmz%2FXsPxndK8eM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
634,ʟєɛα̈̄ռռє,jazz_call_me_baby7171,https://www.tiktok.com/@jazz_call_me_baby7171,Nagcocomment din pala ang ba boy 🤣😂🤣😂,21-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b4d3439a16c1e8c8498131a4dec07196~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ac95f7b7&x-expires=1758200400&x-signature=NXR7lvV5Bx1HwSUTJHP1BohNpMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
635,bords674,bords674,https://www.tiktok.com/@bords674,9a90,21-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7330119031753539590~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=925f764e&x-expires=1758200400&x-signature=c%2FBAZuwoPWngWBY0jJu3UiZjYyY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
636,Azmen23,mukimmukz,https://www.tiktok.com/@mukimmukz,"tuy tuy tuyt, aw aw aw😂😂",21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/22fa7a0b4cf9ee87cc46eeafdefe7d43~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f45fe1d0&x-expires=1758200400&x-signature=byw0ie%2F6yHwv2kGJZt8l2sRCeXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
637,ramdug84,ramdug84,https://www.tiktok.com/@ramdug84,awwwwaaaawwwwwww lowbat ba?😜,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1bb0da45ebc7c79a34d099b28306aefa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f98e1a31&x-expires=1758200400&x-signature=gNBUdXnbVx54zNWPxEKQ2N5l6YU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
638,Petro el,sbd197103,https://www.tiktok.com/@sbd197103,VOVOOOOO SPOTTED 🤪🤪🤣🤣,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/11fbcbfcb73a0e6d97351b33f186cb83~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=533e474d&x-expires=1758200400&x-signature=GGCzTSNDECtx48t0tBKw5Ohf%2Fdg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,BenSantosRamos,0
639,_bornvoyage,bornvoyage22,https://www.tiktok.com/@bornvoyage22,"Nasa liderato yan, noong panahon ni Digong lumiit mundo ng mga buwaya at anlaki ng natitipid ng gobyerno sa infra projects, except sa railway project na tlagang visible naman talaga. Oo tama nabasa mo, kasi madami akong kaibigan sa COA at mga triple A contractors.",21-8-2025,21,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd17cc22ab6a036ef3cbc13d7063ff2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=35a7869b&x-expires=1758200400&x-signature=ix6fJyTwQixySX51Rw57e%2BhWQUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,9
640,Carmella,mandumplingsh,https://www.tiktok.com/@mandumplingsh,Source maryosep,21-8-2025,16,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ca26bc1bc22b3f394e257ebaa51ceff6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=93d0cdf0&x-expires=1758200400&x-signature=1QGC0AfzZKFmyQ65zZgLI2elslE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,_bornvoyage,0
641,Haplo,haplo998,https://www.tiktok.com/@haplo998,Kelan ba nasimulan yung project?,21-8-2025,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f34d126086e3efcf4a209e49807726ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=06766171&x-expires=1758200400&x-signature=VNwetvtAWi8f5yFByX9mckBZO8M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,_bornvoyage,0
642,Budz_0820,budz_0820,https://www.tiktok.com/@budz_0820,Di ka sure 🤣,21-8-2025,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/92f7c89a4ecc99728c1d5c99750e12f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=90a1e0f5&x-expires=1758200400&x-signature=2vxIaE4RwvwIlH%2BhKdydo%2BUsCoM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,_bornvoyage,0
643,karu,karukarl,https://www.tiktok.com/@karukarl,"source: ""trust me bro""",23-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/58e867b67ae3ba6738fcfe814aefb71c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ae561c5d&x-expires=1758200400&x-signature=7rGOgxAOOAmo5xwkiIaniz3I%2FkY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,_bornvoyage,0
644,D'URAGON,kulayrosas13,https://www.tiktok.com/@kulayrosas13,lumiit Ang pundo pero daming overpriced na laptop at facemask faceshield 🤣🤣 tapos nang iimbestigahan nang Congress ayaw niya page daluhin Ang mga secretary niya Yan ba Yung lumiit🤣🤣 FYI sa panahon niya lang nag simulang lumubo Ang confidential fund🤣,21-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/26f703b4a5e3c3d5a18ffde3ebaae3ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=92b25fcd&x-expires=1758200400&x-signature=dVAhG0qmtg050i8bxsRTWoXxFuc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,_bornvoyage,0
645,MoonCake,mooncake0764,https://www.tiktok.com/@mooncake0764,magkano ulet confi funds ni bebeM? at san napunta yun 12b budget insertion taon taon?,21-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0a554c73edb657f93bbd99f324901bb5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cbdf23cc&x-expires=1758200400&x-signature=04WWy8nO9YN0CNwK%2Be13pkBgWe8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,_bornvoyage,0
646,D'URAGON,kulayrosas13,https://www.tiktok.com/@kulayrosas13,bakit Sino ba nag taas niyan 🤣🤣 diba si dutae Kaya tanungin mo si dutae San napunta Yung kanya at bakit pinalubo niya nang CF,21-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/26f703b4a5e3c3d5a18ffde3ebaae3ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=92b25fcd&x-expires=1758200400&x-signature=dVAhG0qmtg050i8bxsRTWoXxFuc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,_bornvoyage,0
647,_bornvoyage,bornvoyage22,https://www.tiktok.com/@bornvoyage22,"Pamigay tlaga ang confi fundas kasi hindi tlaga pwede busisihin ang liquidation nyan. Its a question of who are u going to trust that huge amount of money. Kung kay Digong, mas ok na cguro kesa sa current admin.",22-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd17cc22ab6a036ef3cbc13d7063ff2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=35a7869b&x-expires=1758200400&x-signature=ix6fJyTwQixySX51Rw57e%2BhWQUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,_bornvoyage,0
648,jayn,jay02077,https://www.tiktok.com/@jay02077,"millions of confidential fund ng duterte, asan na kaya?",21-8-2025,1,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/97d7e2554f521101cd5c191bf41977de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bb53d615&x-expires=1758200400&x-signature=fBKEfWjOvaLzEtxB9u2jOPjs%2Blc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,_bornvoyage,0
649,ASH🌠,ashiibutdiff,https://www.tiktok.com/@ashiibutdiff,i mean.... di ba chibecheck ng government yan like time to time? nakakalusot ba talaga kahit ganito kalaking project?,22-8-2025,11,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/da5d1cf7856a16c2e7779af45e3ec57c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bbfc34e8&x-expires=1758200400&x-signature=uiNdMVZhAZP4ZTmStsv5FzKIjlw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,5
650,Kurougane,kurougane04,https://www.tiktok.com/@kurougane04,d nmn kc bakante ang presidente pra puntahan ng personal lahat ng projects. di mo b gets? nireport daw. ibig sbhin kumpleto ang documents. ibg sbhin sangkot lahat sa panloloko ung mga dapat naginspect at nagcheck.,22-8-2025,6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cbd6beb2d90a3e208cdc60a7bdb5e376~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=02164523&x-expires=1758200400&x-signature=yX4%2FXyt6Q1t3ip4shq0tLzB%2BatM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ASH🌠,0
651,ASH🌠,ashiibutdiff,https://www.tiktok.com/@ashiibutdiff,"ha? saan bako nagsabi na presidente tinutukoy ko? I said the government in general, they should've checked it time to time, why just now.",22-8-2025,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/da5d1cf7856a16c2e7779af45e3ec57c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bbfc34e8&x-expires=1758200400&x-signature=uiNdMVZhAZP4ZTmStsv5FzKIjlw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ASH🌠,0
652,Kurougane,kurougane04,https://www.tiktok.com/@kurougane04,"un nga sinasabi ko. may mga “nagcheck” n nyan. at malamang pinasa nila ung document at approved. eh nagkaron ng surprise visit, edi nabisto. un ung point ng balita.",22-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cbd6beb2d90a3e208cdc60a7bdb5e376~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=02164523&x-expires=1758200400&x-signature=yX4%2FXyt6Q1t3ip4shq0tLzB%2BatM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ASH🌠,0
653,Celia_eme,gicelalinsod,https://www.tiktok.com/@gicelalinsod,government na sinasabi mong dapat nagche-check nyan from time to time magkakasabwat. matagal na ganyan sistema sa pinas to',22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/24ed589d4f4afd8cf23691626d1e235d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=03e45a3f&x-expires=1758200400&x-signature=TrGBM1E1eXlIuO1VPWbg98%2FyywE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ASH🌠,0
654,𝙅𝙞𝙡𝙡🎀⚔️🆈🅷🅵⚔️,jilla.esc,https://www.tiktok.com/@jilla.esc,"Grabe nga kapal ng mukha ng naawardan ng projects na yan, DPWH, COA or kung sino man nagproposed ng project na yan. Grabe ibig sabihin di na talaga nagtrabaho yang sa mga nasa ibaba porket di na napupuntahan ng Pres.",22-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/21846bef236e6c4c04d3b29997cb5d44~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=997ab459&x-expires=1758200400&x-signature=NGkohQIHT%2BP4CZ4oiIEg7vuSkUk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ASH🌠,0
